,customer_id,observation_date,label,propensity_score
1959,KH011788,2023-12-31,0,0.5666
1960,KH012360,2023-12-31,0,0.5662
1961,KH011087,2023-12-31,1,0.5661
1962,KH010519,2023-12-31,0,0.5661
1963,KH012708,2023-12-31,1,0.566
1964,KH010806,2023-12-31,1,0.5658
1965,KH010558,2023-12-31,0,0.5656
1966,KH011567,2023-12-31,0,0.5644
1967,KH010151,2023-12-31,0,0.5641
1968,KH012763,2023-12-31,1,0.5639
1969,KH011304,2023-12-31,0,0.5636
1970,KH012588,2023-12-31,1,0.5635
1971,KH012839,2023-12-31,0,0.5634
1972,KH010422,2023-12-31,0,0.5634
1973,KH011221,2023-12-31,1,0.5631
1974,KH012091,2023-12-31,0,0.5628
1975,KH010711,2023-12-31,0,0.5628
1976,KH010942,2023-12-31,1,0.5628
1977,KH012569,2023-12-31,0,0.5622
1978,KH011697,2023-12-31,0,0.5616
1979,KH010277,2023-12-31,1,0.5611
1980,KH010957,2023-12-31,0,0.5601
1981,KH012981,2023-12-31,1,0.5601
1982,KH012393,2023-12-31,1,0.56
1983,KH012849,2023-12-31,1,0.5595
1984,KH011843,2023-12-31,1,0.5586
1985,KH012308,2023-12-31,1,0.5582
1986,KH012827,2023-12-31,1,0.5574
1987,KH011558,2023-12-31,1,0.5572
1988,KH011512,2023-12-31,1,0.5569
1989,KH010748,2023-12-31,0,0.5568
1990,KH011250,2023-12-31,1,0.5566
1991,KH010307,2023-12-31,1,0.5566
1992,KH011126,2023-12-31,0,0.5565
1993,KH012607,2023-12-31,1,0.5563
1994,KH012269,2023-12-31,1,0.556
1995,KH011807,2023-12-31,0,0.5559
1996,KH010161,2023-12-31,0,0.555
1997,KH010322,2023-12-31,0,0.5548
1998,KH012819,2023-12-31,1,0.5541
1999,KH011687,2023-12-31,0,0.5539
2000,KH012323,2023-12-31,0,0.5535
2001,KH011962,2023-12-31,1,0.5534
2002,KH010833,2023-12-31,1,0.5531
2003,KH010102,2023-12-31,1,0.5531
2004,KH011442,2023-12-31,0,0.5523
2005,KH010430,2023-12-31,1,0.5523
2006,KH011774,2023-12-31,0,0.5518
2007,KH010787,2023-12-31,1,0.5517
2008,KH010047,2023-12-31,0,0.5517
2009,KH012541,2023-12-31,1,0.5515
2010,KH012407,2023-12-31,1,0.5508
2011,KH012128,2023-12-31,0,0.5506
2012,KH011382,2023-12-31,1,0.5506
2013,KH012941,2023-12-31,0,0.55
2014,KH011016,2023-12-31,1,0.549
2015,KH011436,2023-12-31,0,0.5483
2016,KH010724,2023-12-31,0,0.5479
2017,KH010785,2023-12-31,1,0.5477
2018,KH010664,2023-12-31,0,0.5476
2019,KH010851,2023-12-31,1,0.5475
2020,KH010178,2023-12-31,0,0.5475
2021,KH011131,2023-12-31,0,0.547
2022,KH011352,2023-12-31,1,0.5468
2023,KH010815,2023-12-31,0,0.5461
2024,KH010888,2023-12-31,0,0.546
2025,KH011665,2023-12-31,1,0.5456
2026,KH010097,2023-12-31,1,0.5455
2027,KH012300,2023-12-31,0,0.5449
2028,KH010042,2023-12-31,1,0.5437
2029,KH011338,2023-12-31,0,0.5429
2030,KH011535,2023-12-31,0,0.5414
2031,KH012201,2023-12-31,1,0.5412
2032,KH011367,2023-12-31,0,0.5409
2033,KH011868,2023-12-31,0,0.5406
2034,KH012043,2023-12-31,1,0.5398
2035,KH012528,2023-12-31,1,0.5388
2036,KH010209,2023-12-31,1,0.5384
2037,KH012358,2023-12-31,0,0.5382
2038,KH012977,2023-12-31,1,0.5379
2039,KH011207,2023-12-31,1,0.5378
2040,KH012567,2023-12-31,0,0.5378
2041,KH012886,2023-12-31,0,0.5378
2042,KH011928,2023-12-31,1,0.5375
2043,KH010365,2023-12-31,1,0.5372
2044,KH012039,2023-12-31,1,0.537
2045,KH012014,2023-12-31,0,0.5364
2046,KH012473,2023-12-31,0,0.5363
2047,KH011332,2023-12-31,1,0.5363
2048,KH010719,2023-12-31,1,0.5356
2049,KH012998,2023-12-31,1,0.5354
2050,KH011522,2023-12-31,0,0.5353
2051,KH011730,2023-12-31,0,0.5352
2052,KH011318,2023-12-31,0,0.5349
2053,KH011506,2023-12-31,0,0.5348
2054,KH012792,2023-12-31,1,0.5348
2055,KH012147,2023-12-31,1,0.5347
2056,KH012021,2023-12-31,0,0.5342
2057,KH010818,2023-12-31,0,0.5339
2058,KH010834,2023-12-31,1,0.5339
2059,KH012540,2023-12-31,0,0.5338
2060,KH010553,2023-12-31,1,0.5334
2061,KH011252,2023-12-31,1,0.5334
2062,KH010230,2023-12-31,1,0.5332
2063,KH012209,2023-12-31,1,0.533
2064,KH012261,2023-12-31,1,0.533
2065,KH011751,2023-12-31,1,0.5324
2066,KH011526,2023-12-31,0,0.5324
2067,KH012294,2023-12-31,1,0.5322
2068,KH012491,2023-12-31,0,0.532
2069,KH011337,2023-12-31,1,0.532
2070,KH010895,2023-12-31,0,0.5318
2071,KH010704,2023-12-31,1,0.5315
2072,KH012242,2023-12-31,0,0.5315
2073,KH011086,2023-12-31,0,0.5312
2074,KH011791,2023-12-31,0,0.5311
2075,KH012606,2023-12-31,0,0.5307
2076,KH011251,2023-12-31,1,0.5306
2077,KH011247,2023-12-31,1,0.5302
2078,KH010167,2023-12-31,0,0.53
2079,KH011655,2023-12-31,1,0.5294
2080,KH011804,2023-12-31,1,0.5294
2081,KH010823,2023-12-31,1,0.5284
2082,KH012438,2023-12-31,1,0.5284
2083,KH012020,2023-12-31,0,0.5279
2084,KH010830,2023-12-31,1,0.5278
2085,KH010658,2023-12-31,1,0.5276
2086,KH012103,2023-12-31,0,0.5273
2087,KH011039,2023-12-31,1,0.5271
2088,KH011296,2023-12-31,1,0.5267
2089,KH011154,2023-12-31,0,0.5266
2090,KH012636,2023-12-31,1,0.5264
2091,KH012464,2023-12-31,0,0.5262
2092,KH012519,2023-12-31,1,0.5259
2093,KH010118,2023-12-31,1,0.5259
2094,KH011389,2023-12-31,0,0.5259
2095,KH012667,2023-12-31,1,0.5256
2096,KH011079,2023-12-31,1,0.5251
2097,KH010807,2023-12-31,0,0.5246
2098,KH010451,2023-12-31,1,0.5246
2099,KH010765,2023-12-31,1,0.5244
2100,KH011400,2023-12-31,1,0.5241
2101,KH010536,2023-12-31,1,0.5236
2102,KH011991,2023-12-31,0,0.5234
2103,KH011317,2023-12-31,1,0.5233
2104,KH010973,2023-12-31,1,0.5232
2105,KH010244,2023-12-31,0,0.5226
2106,KH011959,2023-12-31,0,0.5224
2107,KH010475,2023-12-31,1,0.5222
2108,KH010351,2023-12-31,0,0.5222
2109,KH011355,2023-12-31,1,0.5221
2110,KH012107,2023-12-31,1,0.5221
2111,KH010199,2023-12-31,0,0.522
2112,KH011798,2023-12-31,0,0.5211
2113,KH012082,2023-12-31,1,0.5206
2114,KH011685,2023-12-31,0,0.5202
2115,KH011524,2023-12-31,0,0.5201
2116,KH011416,2023-12-31,1,0.5201
2117,KH012718,2023-12-31,0,0.5194
2118,KH010842,2023-12-31,0,0.5193
2119,KH012559,2023-12-31,0,0.5192
2120,KH012206,2023-12-31,0,0.5192
2121,KH011300,2023-12-31,1,0.519
2122,KH011130,2023-12-31,0,0.5188
2123,KH011474,2023-12-31,1,0.5178
2124,KH010788,2023-12-31,0,0.5175
2125,KH012131,2023-12-31,0,0.5174
2126,KH012703,2023-12-31,0,0.5169
2127,KH012869,2023-12-31,0,0.5165
2128,KH010024,2023-12-31,0,0.5163
2129,KH010495,2023-12-31,0,0.5163
2130,KH010445,2023-12-31,0,0.5163
2131,KH012701,2023-12-31,0,0.5161
2132,KH011470,2023-12-31,0,0.5158
2133,KH010580,2023-12-31,1,0.5156
2134,KH012682,2023-12-31,0,0.5154
2135,KH010603,2023-12-31,0,0.5153
2136,KH012765,2023-12-31,0,0.5151
2137,KH012867,2023-12-31,1,0.515
2138,KH012893,2023-12-31,1,0.5149
2139,KH011377,2023-12-31,0,0.5144
2140,KH010879,2023-12-31,0,0.5143
2141,KH011893,2023-12-31,1,0.514
2142,KH012505,2023-12-31,1,0.5139
2143,KH012640,2023-12-31,1,0.5139
2144,KH012159,2023-12-31,1,0.5135
2145,KH010610,2023-12-31,1,0.5135
2146,KH010442,2023-12-31,1,0.5134
2147,KH010035,2023-12-31,1,0.5131
2148,KH010625,2023-12-31,0,0.5129
2149,KH010249,2023-12-31,0,0.5124
2150,KH012320,2023-12-31,1,0.5124
2151,KH011525,2023-12-31,1,0.5123
2152,KH011339,2023-12-31,1,0.5123
2153,KH010460,2023-12-31,1,0.5121
2154,KH010859,2023-12-31,1,0.5121
2155,KH011646,2023-12-31,0,0.5119
2156,KH011378,2023-12-31,0,0.5113
2157,KH010555,2023-12-31,1,0.5112
2158,KH010632,2023-12-31,0,0.5111
2159,KH011060,2023-12-31,0,0.5109
2160,KH010279,2023-12-31,1,0.5104
2161,KH010549,2023-12-31,1,0.5103
2162,KH010510,2023-12-31,0,0.5102
2163,KH010029,2023-12-31,0,0.5099
2164,KH012257,2023-12-31,0,0.5097
2165,KH012327,2023-12-31,0,0.5096
2166,KH011840,2023-12-31,1,0.5095
2167,KH011420,2023-12-31,1,0.5093
2168,KH011922,2023-12-31,1,0.5088
2169,KH010191,2023-12-31,0,0.5082
2170,KH012182,2023-12-31,0,0.5077
2171,KH010782,2023-12-31,0,0.5077
2172,KH010668,2023-12-31,1,0.5075
2173,KH012240,2023-12-31,0,0.5065
2174,KH012721,2023-12-31,1,0.5064
2175,KH011749,2023-12-31,0,0.5058
2176,KH010904,2023-12-31,0,0.5058
2177,KH010894,2023-12-31,0,0.5056
2178,KH011653,2023-12-31,0,0.5054
2179,KH011295,2023-12-31,0,0.505
2180,KH011273,2023-12-31,1,0.5049
2181,KH010972,2023-12-31,0,0.5049
2182,KH011142,2023-12-31,1,0.5048
2183,KH012768,2023-12-31,1,0.5042
2184,KH011573,2023-12-31,0,0.5041
2185,KH011223,2023-12-31,1,0.504
2186,KH011366,2023-12-31,1,0.5037
2187,KH010812,2023-12-31,1,0.5033
2188,KH011424,2023-12-31,1,0.5032
2189,KH012757,2023-12-31,1,0.5026
2190,KH012904,2023-12-31,1,0.5022
2191,KH011406,2023-12-31,1,0.502
2192,KH010841,2023-12-31,1,0.5018
2193,KH012252,2023-12-31,0,0.5012
2194,KH010272,2023-12-31,0,0.5011
2195,KH011636,2023-12-31,0,0.5005
2196,KH012753,2023-12-31,0,0.5002
2197,KH012151,2023-12-31,1,0.5002
2198,KH011103,2023-12-31,0,0.5001
2199,KH011036,2023-12-31,0,0.4999
2200,KH010631,2023-12-31,1,0.4998
2201,KH010163,2023-12-31,0,0.4998
2202,KH012997,2023-12-31,0,0.4994
2203,KH011080,2023-12-31,0,0.4991
2204,KH010599,2023-12-31,1,0.4991
2205,KH012633,2023-12-31,0,0.4977
2206,KH011625,2023-12-31,0,0.4976
2207,KH011348,2023-12-31,0,0.4972
2208,KH010391,2023-12-31,0,0.4972
2209,KH012717,2023-12-31,1,0.4972
2210,KH012143,2023-12-31,0,0.497
2211,KH012675,2023-12-31,0,0.4969
2212,KH010992,2023-12-31,0,0.4965
2213,KH011189,2023-12-31,1,0.496
2214,KH010569,2023-12-31,1,0.496
2215,KH011181,2023-12-31,1,0.496
2216,KH011055,2023-12-31,1,0.4957
2217,KH012365,2023-12-31,1,0.4954
2218,KH010944,2023-12-31,0,0.495
2219,KH010137,2023-12-31,0,0.4949
2220,KH011825,2023-12-31,0,0.4946
2221,KH011520,2023-12-31,0,0.4945
2222,KH012352,2023-12-31,0,0.4944
2223,KH012897,2023-12-31,0,0.4943
2224,KH012771,2023-12-31,0,0.4943
2225,KH011095,2023-12-31,0,0.4939
2226,KH011269,2023-12-31,0,0.4929
2227,KH010181,2023-12-31,1,0.4929
2228,KH012351,2023-12-31,0,0.4926
2229,KH012690,2023-12-31,0,0.4921
2230,KH010075,2023-12-31,1,0.4918
2231,KH012581,2023-12-31,0,0.4913
2232,KH010095,2023-12-31,0,0.4912
2233,KH012097,2023-12-31,1,0.4912
2234,KH012656,2023-12-31,0,0.4909
2235,KH012011,2023-12-31,0,0.4908
2236,KH012539,2023-12-31,1,0.4904
2237,KH012041,2023-12-31,0,0.4904
2238,KH012109,2023-12-31,1,0.4902
2239,KH011979,2023-12-31,0,0.4901
2240,KH012081,2023-12-31,0,0.4898
2241,KH012180,2023-12-31,0,0.4896
2242,KH011973,2023-12-31,0,0.4894
2243,KH010248,2023-12-31,1,0.4894
2244,KH011198,2023-12-31,1,0.4888
2245,KH012063,2023-12-31,1,0.4888
2246,KH011931,2023-12-31,0,0.4884
2247,KH011200,2023-12-31,1,0.4879
2248,KH011735,2023-12-31,0,0.4879
2249,KH012078,2023-12-31,0,0.4875
2250,KH011810,2023-12-31,0,0.4873
2251,KH012764,2023-12-31,1,0.4872
2252,KH010357,2023-12-31,1,0.4866
2253,KH011218,2023-12-31,1,0.4864
2254,KH010377,2023-12-31,0,0.4862
2255,KH012856,2023-12-31,1,0.4855
2256,KH011786,2023-12-31,1,0.4855
2257,KH010207,2023-12-31,0,0.4854
2258,KH011417,2023-12-31,1,0.4853
2259,KH010036,2023-12-31,1,0.4848
2260,KH010606,2023-12-31,1,0.4842
2261,KH012916,2023-12-31,0,0.4837
2262,KH011852,2023-12-31,0,0.4836
2263,KH011872,2023-12-31,1,0.4834
2264,KH011652,2023-12-31,0,0.4833
2265,KH010142,2023-12-31,1,0.4831
2266,KH011994,2023-12-31,0,0.483
2267,KH011206,2023-12-31,1,0.483
2268,KH012023,2023-12-31,1,0.4827
2269,KH012124,2023-12-31,1,0.4825
2270,KH012165,2023-12-31,1,0.4817
2271,KH011681,2023-12-31,0,0.4806
2272,KH010026,2023-12-31,1,0.4806
2273,KH012276,2023-12-31,1,0.4802
2274,KH010997,2023-12-31,1,0.4801
2275,KH010970,2023-12-31,1,0.4797
2276,KH010457,2023-12-31,1,0.4797
2277,KH012946,2023-12-31,0,0.4796
2278,KH010539,2023-12-31,1,0.4794
2279,KH011677,2023-12-31,1,0.4794
2280,KH010103,2023-12-31,1,0.4794
2281,KH011534,2023-12-31,0,0.4794
2282,KH012498,2023-12-31,1,0.4793
2283,KH012030,2023-12-31,0,0.4788
2284,KH012196,2023-12-31,0,0.4787
2285,KH010803,2023-12-31,1,0.4775
2286,KH012859,2023-12-31,1,0.4766
2287,KH011778,2023-12-31,1,0.4757
2288,KH010258,2023-12-31,0,0.4756
2289,KH010596,2023-12-31,1,0.4745
2290,KH012843,2023-12-31,1,0.4744
2291,KH010523,2023-12-31,0,0.474
2292,KH010636,2023-12-31,1,0.4732
2293,KH011116,2023-12-31,0,0.473
2294,KH010642,2023-12-31,1,0.4729
2295,KH010435,2023-12-31,1,0.4725
2296,KH012544,2023-12-31,1,0.4724
2297,KH012833,2023-12-31,1,0.4722
2298,KH010186,2023-12-31,1,0.4721
2299,KH012824,2023-12-31,1,0.4721
2300,KH012992,2023-12-31,1,0.4718
2301,KH011621,2023-12-31,0,0.4717
2302,KH012484,2023-12-31,1,0.4715
2303,KH010892,2023-12-31,1,0.4712
2304,KH012530,2023-12-31,0,0.4711
2305,KH011989,2023-12-31,0,0.471
2306,KH010520,2023-12-31,1,0.4709
2307,KH010398,2023-12-31,0,0.4701
2308,KH012262,2023-12-31,0,0.4699
2309,KH010285,2023-12-31,1,0.4699
2310,KH010869,2023-12-31,0,0.4698
2311,KH010337,2023-12-31,0,0.4695
2312,KH010200,2023-12-31,0,0.4694
2313,KH011184,2023-12-31,0,0.4686
2314,KH011849,2023-12-31,1,0.4681
2315,KH010205,2023-12-31,0,0.4679
2316,KH010203,2023-12-31,1,0.4673
2317,KH010744,2023-12-31,0,0.4673
2318,KH012584,2023-12-31,1,0.4671
2319,KH011298,2023-12-31,0,0.4667
2320,KH011965,2023-12-31,0,0.4664
2321,KH012048,2023-12-31,1,0.4663
2322,KH010160,2023-12-31,0,0.466
2323,KH010262,2023-12-31,1,0.4648
2324,KH012123,2023-12-31,1,0.4648
2325,KH011038,2023-12-31,0,0.4647
2326,KH011237,2023-12-31,0,0.4643
2327,KH012273,2023-12-31,1,0.4642
2328,KH012332,2023-12-31,1,0.464
2329,KH012256,2023-12-31,0,0.464
2330,KH012135,2023-12-31,0,0.4635
2331,KH010246,2023-12-31,0,0.4634
2332,KH010039,2023-12-31,1,0.4633
2333,KH012036,2023-12-31,1,0.4633
2334,KH012787,2023-12-31,1,0.4627
2335,KH010223,2023-12-31,1,0.4624
2336,KH011011,2023-12-31,0,0.4622
2337,KH012679,2023-12-31,0,0.4621
2338,KH011342,2023-12-31,0,0.4616
2339,KH012781,2023-12-31,0,0.4614
2340,KH011460,2023-12-31,1,0.4612
2341,KH011042,2023-12-31,1,0.4611
2342,KH010514,2023-12-31,0,0.461
2343,KH011603,2023-12-31,0,0.4602
2344,KH010344,2023-12-31,0,0.4601
2345,KH010189,2023-12-31,0,0.46
2346,KH012803,2023-12-31,1,0.46
2347,KH011801,2023-12-31,1,0.4596
2348,KH012173,2023-12-31,0,0.4596
2349,KH012108,2023-12-31,0,0.4596
2350,KH011537,2023-12-31,0,0.4595
2351,KH011726,2023-12-31,0,0.4593
2352,KH010033,2023-12-31,0,0.4592
2353,KH010101,2023-12-31,0,0.4591
2354,KH011005,2023-12-31,0,0.4591
2355,KH010534,2023-12-31,0,0.4579
2356,KH011658,2023-12-31,1,0.4578
2357,KH012890,2023-12-31,1,0.4573
2358,KH010453,2023-12-31,0,0.4569
2359,KH012284,2023-12-31,1,0.4565
2360,KH012254,2023-12-31,0,0.4563
2361,KH012337,2023-12-31,0,0.4559
2362,KH012061,2023-12-31,1,0.4555
2363,KH012381,2023-12-31,0,0.455
2364,KH010524,2023-12-31,0,0.455
2365,KH011256,2023-12-31,1,0.4547
2366,KH011856,2023-12-31,0,0.4543
2367,KH012926,2023-12-31,1,0.454
2368,KH012829,2023-12-31,0,0.4538
2369,KH012772,2023-12-31,0,0.4532
2370,KH010889,2023-12-31,0,0.4525
2371,KH010728,2023-12-31,0,0.4523
2372,KH012711,2023-12-31,1,0.4522
2373,KH012779,2023-12-31,1,0.4518
2374,KH012289,2023-12-31,0,0.4514
2375,KH010308,2023-12-31,1,0.451
2376,KH011592,2023-12-31,0,0.4509
2377,KH010216,2023-12-31,1,0.4508
2378,KH010694,2023-12-31,0,0.4493
2379,KH012902,2023-12-31,0,0.4492
2380,KH011952,2023-12-31,0,0.449
2381,KH011797,2023-12-31,1,0.449
2382,KH012177,2023-12-31,0,0.4489
2383,KH010993,2023-12-31,0,0.4488
2384,KH010513,2023-12-31,1,0.4485
2385,KH012200,2023-12-31,1,0.4484
2386,KH011283,2023-12-31,1,0.4481
2387,KH012139,2023-12-31,1,0.4474
2388,KH012532,2023-12-31,0,0.4472
2389,KH010376,2023-12-31,1,0.4469
2390,KH011277,2023-12-31,0,0.4469
2391,KH010267,2023-12-31,1,0.4468
2392,KH010032,2023-12-31,1,0.4468
2393,KH010866,2023-12-31,0,0.4468
2394,KH010372,2023-12-31,1,0.4465
2395,KH010762,2023-12-31,1,0.4463
2396,KH012341,2023-12-31,0,0.4462
2397,KH010702,2023-12-31,0,0.4462
2398,KH010503,2023-12-31,1,0.4461
2399,KH012259,2023-12-31,1,0.446
2400,KH011809,2023-12-31,1,0.446
2401,KH010469,2023-12-31,1,0.4453
2402,KH012884,2023-12-31,0,0.4452
2403,KH010198,2023-12-31,0,0.445
2404,KH011187,2023-12-31,0,0.4447
2405,KH011818,2023-12-31,0,0.4446
2406,KH012975,2023-12-31,0,0.4442
2407,KH011279,2023-12-31,1,0.444
2408,KH011048,2023-12-31,1,0.4439
2409,KH012277,2023-12-31,0,0.4437
2410,KH010015,2023-12-31,0,0.443
2411,KH010493,2023-12-31,0,0.443
2412,KH012844,2023-12-31,1,0.443
2413,KH010798,2023-12-31,0,0.4423
2414,KH012860,2023-12-31,0,0.4422
2415,KH010913,2023-12-31,1,0.4419
2416,KH012148,2023-12-31,0,0.4419
2417,KH010929,2023-12-31,1,0.4416
2418,KH012730,2023-12-31,0,0.4413
2419,KH011303,2023-12-31,0,0.4402
2420,KH010979,2023-12-31,1,0.4401
2421,KH012383,2023-12-31,1,0.4393
2422,KH011845,2023-12-31,0,0.4387
2423,KH011497,2023-12-31,0,0.4386
2424,KH011608,2023-12-31,0,0.4385
2425,KH010683,2023-12-31,0,0.4385
2426,KH010423,2023-12-31,0,0.4381
2427,KH012338,2023-12-31,0,0.4379
2428,KH010828,2023-12-31,0,0.4378
2429,KH012125,2023-12-31,1,0.4375
2430,KH012786,2023-12-31,0,0.4373
2431,KH011802,2023-12-31,1,0.437
2432,KH010729,2023-12-31,0,0.437
2433,KH010592,2023-12-31,1,0.4361
2434,KH010124,2023-12-31,0,0.4358
2435,KH012426,2023-12-31,0,0.4351
2436,KH012359,2023-12-31,0,0.435
2437,KH012806,2023-12-31,1,0.4348
2438,KH011968,2023-12-31,1,0.4348
2439,KH010064,2023-12-31,1,0.4345
2440,KH012380,2023-12-31,1,0.4344
2441,KH012744,2023-12-31,1,0.4339
2442,KH011669,2023-12-31,1,0.4337
2443,KH010819,2023-12-31,1,0.4335
2444,KH010956,2023-12-31,0,0.4335
2445,KH011128,2023-12-31,1,0.4332
2446,KH012241,2023-12-31,1,0.433
2447,KH011440,2023-12-31,0,0.4326
2448,KH010238,2023-12-31,1,0.4318
2449,KH011380,2023-12-31,1,0.4316
2450,KH011894,2023-12-31,0,0.4312
2451,KH011539,2023-12-31,0,0.4312
2452,KH010481,2023-12-31,0,0.4312
2453,KH010604,2023-12-31,0,0.4311
2454,KH012870,2023-12-31,0,0.4311
2455,KH011783,2023-12-31,0,0.4305
2456,KH011909,2023-12-31,0,0.4303
2457,KH010213,2023-12-31,0,0.4293
2458,KH011067,2023-12-31,0,0.4292
2459,KH010352,2023-12-31,0,0.4286
2460,KH010651,2023-12-31,0,0.4283
2461,KH011741,2023-12-31,1,0.4283
2462,KH012072,2023-12-31,0,0.4281
2463,KH011410,2023-12-31,1,0.428
2464,KH010273,2023-12-31,0,0.4279
2465,KH012826,2023-12-31,0,0.4277
2466,KH012811,2023-12-31,0,0.4271
2467,KH012382,2023-12-31,1,0.4266
2468,KH012947,2023-12-31,0,0.4257
2469,KH011477,2023-12-31,0,0.4254
2470,KH011982,2023-12-31,0,0.4254
2471,KH011213,2023-12-31,0,0.4251
2472,KH012012,2023-12-31,0,0.4248
2473,KH012500,2023-12-31,1,0.4246
2474,KH011261,2023-12-31,0,0.4245
2475,KH011236,2023-12-31,0,0.4241
2476,KH011632,2023-12-31,1,0.4239
2477,KH010367,2023-12-31,0,0.423
2478,KH010140,2023-12-31,0,0.4227
2479,KH012369,2023-12-31,1,0.4224
2480,KH012402,2023-12-31,1,0.4221
2481,KH010400,2023-12-31,1,0.4219
2482,KH011784,2023-12-31,0,0.4218
2483,KH012427,2023-12-31,0,0.4217
2484,KH012635,2023-12-31,1,0.4215
2485,KH011619,2023-12-31,1,0.4213
2486,KH012144,2023-12-31,0,0.4209
2487,KH010681,2023-12-31,0,0.4205
2488,KH010654,2023-12-31,1,0.4201
2489,KH010647,2023-12-31,1,0.4201
2490,KH011240,2023-12-31,0,0.4198
2491,KH010557,2023-12-31,0,0.4197
2492,KH010202,2023-12-31,0,0.4197
2493,KH010170,2023-12-31,0,0.4196
2494,KH010716,2023-12-31,0,0.4195
2495,KH012258,2023-12-31,0,0.419
2496,KH012823,2023-12-31,0,0.4188
2497,KH011458,2023-12-31,1,0.418
2498,KH011232,2023-12-31,0,0.4179
2499,KH012775,2023-12-31,1,0.4179
2500,KH012994,2023-12-31,0,0.4178
2501,KH010958,2023-12-31,0,0.4178
2502,KH011987,2023-12-31,1,0.4177
2503,KH011732,2023-12-31,0,0.4176
2504,KH011274,2023-12-31,0,0.4175
2505,KH011092,2023-12-31,1,0.4171
2506,KH012611,2023-12-31,0,0.4171
2507,KH012837,2023-12-31,1,0.4169
2508,KH012967,2023-12-31,0,0.4167
2509,KH010254,2023-12-31,0,0.4156
2510,KH012783,2023-12-31,0,0.415
2511,KH012587,2023-12-31,0,0.4149
2512,KH011297,2023-12-31,1,0.4147
2513,KH010535,2023-12-31,0,0.4142
2514,KH012469,2023-12-31,1,0.4136
2515,KH012901,2023-12-31,0,0.4135
2516,KH011462,2023-12-31,1,0.4131
2517,KH010584,2023-12-31,0,0.4131
2518,KH011890,2023-12-31,0,0.4129
2519,KH011578,2023-12-31,0,0.4129
2520,KH011626,2023-12-31,0,0.4127
2521,KH012522,2023-12-31,0,0.4125
2522,KH011220,2023-12-31,0,0.412
2523,KH011263,2023-12-31,0,0.4117
2524,KH012035,2023-12-31,0,0.411
2525,KH011800,2023-12-31,0,0.4098
2526,KH010456,2023-12-31,0,0.4097
2527,KH011967,2023-12-31,0,0.4091
2528,KH011388,2023-12-31,0,0.4089
2529,KH011851,2023-12-31,0,0.4089
2530,KH010916,2023-12-31,0,0.4087
2531,KH010197,2023-12-31,0,0.4084
2532,KH010861,2023-12-31,0,0.408
2533,KH011099,2023-12-31,0,0.4073
2534,KH011702,2023-12-31,1,0.4066
2535,KH011864,2023-12-31,1,0.4063
2536,KH012562,2023-12-31,1,0.4063
2537,KH012857,2023-12-31,0,0.4063
2538,KH010005,2023-12-31,0,0.4056
2539,KH010571,2023-12-31,1,0.4053
2540,KH012047,2023-12-31,0,0.4053
2541,KH011149,2023-12-31,0,0.4047
2542,KH012203,2023-12-31,1,0.4045
2543,KH010733,2023-12-31,0,0.4043
2544,KH010751,2023-12-31,0,0.4035
2545,KH010934,2023-12-31,1,0.4033
2546,KH010114,2023-12-31,0,0.4033
2547,KH011134,2023-12-31,0,0.403
2548,KH012152,2023-12-31,1,0.4022
2549,KH011325,2023-12-31,1,0.4021
2550,KH011490,2023-12-31,0,0.4018
2551,KH010517,2023-12-31,0,0.4015
2552,KH010195,2023-12-31,0,0.4011
2553,KH011679,2023-12-31,0,0.4011
2554,KH011723,2023-12-31,0,0.4008
2555,KH012760,2023-12-31,0,0.4003
2556,KH012016,2023-12-31,1,0.4002
2557,KH012608,2023-12-31,0,0.3999
2558,KH011609,2023-12-31,0,0.3987
2559,KH010354,2023-12-31,0,0.3986
2560,KH010275,2023-12-31,1,0.3985
2561,KH010342,2023-12-31,1,0.3985
2562,KH012002,2023-12-31,0,0.3982
2563,KH011748,2023-12-31,1,0.398
2564,KH010472,2023-12-31,1,0.3978
2565,KH011671,2023-12-31,0,0.3969
2566,KH010952,2023-12-31,0,0.3967
2567,KH011044,2023-12-31,0,0.3967
2568,KH010700,2023-12-31,0,0.3966
2569,KH010910,2023-12-31,1,0.3961
2570,KH010661,2023-12-31,1,0.3961
2571,KH012910,2023-12-31,0,0.3956
2572,KH011151,2023-12-31,1,0.3955
2573,KH011466,2023-12-31,1,0.3954
2574,KH012808,2023-12-31,0,0.3953
2575,KH011165,2023-12-31,0,0.3953
2576,KH012631,2023-12-31,1,0.3951
2577,KH012470,2023-12-31,0,0.395
2578,KH011817,2023-12-31,1,0.3946
2579,KH011494,2023-12-31,0,0.3939
2580,KH010401,2023-12-31,1,0.3935
2581,KH011510,2023-12-31,0,0.3934
2582,KH012401,2023-12-31,0,0.393
2583,KH010494,2023-12-31,0,0.393
2584,KH010335,2023-12-31,1,0.3922
2585,KH010120,2023-12-31,0,0.3918
2586,KH012638,2023-12-31,0,0.3917
2587,KH010194,2023-12-31,0,0.3907
2588,KH012483,2023-12-31,1,0.3901
2589,KH012556,2023-12-31,0,0.3898
2590,KH011846,2023-12-31,0,0.3896
2591,KH011551,2023-12-31,0,0.3895
2592,KH012612,2023-12-31,0,0.3894
2593,KH012443,2023-12-31,0,0.3893
2594,KH011835,2023-12-31,0,0.3887
2595,KH010030,2023-12-31,1,0.3885
2596,KH012287,2023-12-31,0,0.3885
