customer_id,label_window_start,label_window_end,converted
KH007648,2023-07-01,2023-09-30,1
KH007649,2023-07-01,2023-09-30,1
KH007650,2023-07-01,2023-09-30,1
KH007651,2023-07-01,2023-09-30,1
KH007652,2023-07-01,2023-09-30,1
KH007653,2023-07-01,2023-09-30,0
KH007654,2023-07-01,2023-09-30,1
KH007655,2023-07-01,2023-09-30,0
KH007656,2023-07-01,2023-09-30,1
KH007657,2023-07-01,2023-09-30,1
KH007658,2023-07-01,2023-09-30,1
KH007659,2023-07-01,2023-09-30,1
KH007660,2023-07-01,2023-09-30,0
KH007661,2023-07-01,2023-09-30,1
KH007662,2023-07-01,2023-09-30,0
KH007663,2023-07-01,2023-09-30,1
KH007664,2023-07-01,2023-09-30,1
KH007665,2023-07-01,2023-09-30,1
KH007666,2023-07-01,2023-09-30,0
KH007667,2023-07-01,2023-09-30,1
KH007668,2023-07-01,2023-09-30,1
KH007669,2023-07-01,2023-09-30,1
KH007670,2023-07-01,2023-09-30,1
KH007671,2023-07-01,2023-09-30,1
KH007672,2023-07-01,2023-09-30,1
KH007673,2023-07-01,2023-09-30,1
KH007674,2023-07-01,2023-09-30,1
KH007675,2023-07-01,2023-09-30,0
KH007676,2023-07-01,2023-09-30,0
KH007677,2023-07-01,2023-09-30,0
KH007678,2023-07-01,2023-09-30,0
KH007679,2023-07-01,2023-09-30,1
KH007680,2023-07-01,2023-09-30,1
KH007681,2023-07-01,2023-09-30,0
KH007682,2023-07-01,2023-09-30,1
KH007683,2023-07-01,2023-09-30,0
KH007684,2023-07-01,2023-09-30,1
KH007685,2023-07-01,2023-09-30,1
KH007686,2023-07-01,2023-09-30,1
KH007687,2023-07-01,2023-09-30,1
KH007688,2023-07-01,2023-09-30,0
KH007689,2023-07-01,2023-09-30,0
KH007690,2023-07-01,2023-09-30,0
KH007691,2023-07-01,2023-09-30,1
KH007692,2023-07-01,2023-09-30,1
KH007693,2023-07-01,2023-09-30,0
KH007694,2023-07-01,2023-09-30,1
KH007695,2023-07-01,2023-09-30,1
KH007696,2023-07-01,2023-09-30,1
KH007697,2023-07-01,2023-09-30,1
KH007698,2023-07-01,2023-09-30,1
KH007699,2023-07-01,2023-09-30,0
KH007700,2023-07-01,2023-09-30,1
KH007701,2023-07-01,2023-09-30,1
KH007702,2023-07-01,2023-09-30,1
KH007703,2023-07-01,2023-09-30,1
KH007704,2023-07-01,2023-09-30,1
KH007705,2023-07-01,2023-09-30,1
KH007706,2023-07-01,2023-09-30,1
KH007707,2023-07-01,2023-09-30,0
KH007708,2023-07-01,2023-09-30,1
KH007709,2023-07-01,2023-09-30,1
KH007710,2023-07-01,2023-09-30,1
KH007711,2023-07-01,2023-09-30,1
KH007712,2023-07-01,2023-09-30,1
KH007713,2023-07-01,2023-09-30,0
KH007714,2023-07-01,2023-09-30,1
KH007715,2023-07-01,2023-09-30,1
KH007716,2023-07-01,2023-09-30,0
KH007717,2023-07-01,2023-09-30,1
KH007718,2023-07-01,2023-09-30,1
KH007719,2023-07-01,2023-09-30,1
KH007720,2023-07-01,2023-09-30,1
KH007721,2023-07-01,2023-09-30,1
KH007722,2023-07-01,2023-09-30,1
KH007723,2023-07-01,2023-09-30,0
KH007724,2023-07-01,2023-09-30,1
KH007725,2023-07-01,2023-09-30,1
KH007726,2023-07-01,2023-09-30,1
KH007727,2023-07-01,2023-09-30,1
KH007728,2023-07-01,2023-09-30,1
KH007729,2023-07-01,2023-09-30,0
KH007730,2023-07-01,2023-09-30,1
KH007731,2023-07-01,2023-09-30,0
KH007732,2023-07-01,2023-09-30,1
KH007733,2023-07-01,2023-09-30,1
KH007734,2023-07-01,2023-09-30,1
KH007735,2023-07-01,2023-09-30,0
KH007736,2023-07-01,2023-09-30,1
KH007737,2023-07-01,2023-09-30,1
KH007738,2023-07-01,2023-09-30,1
KH007739,2023-07-01,2023-09-30,0
KH007740,2023-07-01,2023-09-30,1
KH007741,2023-07-01,2023-09-30,1
KH007742,2023-07-01,2023-09-30,0
KH007743,2023-07-01,2023-09-30,0
KH007744,2023-07-01,2023-09-30,1
KH007745,2023-07-01,2023-09-30,1
KH007746,2023-07-01,2023-09-30,1
KH007747,2023-07-01,2023-09-30,1
KH007748,2023-07-01,2023-09-30,1
KH007749,2023-07-01,2023-09-30,1
KH007750,2023-07-01,2023-09-30,1
KH007751,2023-07-01,2023-09-30,1
KH007752,2023-07-01,2023-09-30,1
KH007753,2023-07-01,2023-09-30,1
KH007754,2023-07-01,2023-09-30,1
KH007755,2023-07-01,2023-09-30,1
KH007756,2023-07-01,2023-09-30,1
KH007757,2023-07-01,2023-09-30,1
KH007758,2023-07-01,2023-09-30,0
KH007759,2023-07-01,2023-09-30,1
KH007760,2023-07-01,2023-09-30,1
KH007761,2023-07-01,2023-09-30,0
KH007762,2023-07-01,2023-09-30,1
KH007763,2023-07-01,2023-09-30,1
KH007764,2023-07-01,2023-09-30,1
KH007765,2023-07-01,2023-09-30,1
KH007766,2023-07-01,2023-09-30,1
KH007767,2023-07-01,2023-09-30,1
KH007768,2023-07-01,2023-09-30,0
KH007769,2023-07-01,2023-09-30,1
KH007770,2023-07-01,2023-09-30,1
KH007771,2023-07-01,2023-09-30,1
KH007772,2023-07-01,2023-09-30,0
KH007773,2023-07-01,2023-09-30,0
KH007774,2023-07-01,2023-09-30,1
KH007775,2023-07-01,2023-09-30,1
KH007776,2023-07-01,2023-09-30,1
KH007777,2023-07-01,2023-09-30,1
KH007778,2023-07-01,2023-09-30,1
KH007779,2023-07-01,2023-09-30,1
KH007780,2023-07-01,2023-09-30,0
KH007781,2023-07-01,2023-09-30,1
KH007782,2023-07-01,2023-09-30,0
KH007783,2023-07-01,2023-09-30,1
KH007784,2023-07-01,2023-09-30,1
KH007785,2023-07-01,2023-09-30,0
KH007786,2023-07-01,2023-09-30,1
KH007787,2023-07-01,2023-09-30,1
KH007788,2023-07-01,2023-09-30,1
KH007789,2023-07-01,2023-09-30,1
KH007790,2023-07-01,2023-09-30,1
KH007791,2023-07-01,2023-09-30,1
KH007792,2023-07-01,2023-09-30,0
KH007793,2023-07-01,2023-09-30,0
KH007794,2023-07-01,2023-09-30,1
KH007795,2023-07-01,2023-09-30,0
KH007796,2023-07-01,2023-09-30,1
KH007797,2023-07-01,2023-09-30,1
KH007798,2023-07-01,2023-09-30,1
KH007799,2023-07-01,2023-09-30,0
KH007800,2023-07-01,2023-09-30,1
KH007801,2023-07-01,2023-09-30,1
KH007802,2023-07-01,2023-09-30,0
KH007803,2023-07-01,2023-09-30,1
KH007804,2023-07-01,2023-09-30,1
KH007805,2023-07-01,2023-09-30,1
KH007806,2023-07-01,2023-09-30,1
KH007807,2023-07-01,2023-09-30,1
KH007808,2023-07-01,2023-09-30,1
KH007809,2023-07-01,2023-09-30,1
KH007810,2023-07-01,2023-09-30,1
KH007811,2023-07-01,2023-09-30,0
KH007812,2023-07-01,2023-09-30,1
KH007813,2023-07-01,2023-09-30,1
KH007814,2023-07-01,2023-09-30,1
KH007815,2023-07-01,2023-09-30,1
KH007816,2023-07-01,2023-09-30,1
KH007817,2023-07-01,2023-09-30,1
KH007818,2023-07-01,2023-09-30,1
KH007819,2023-07-01,2023-09-30,1
KH007820,2023-07-01,2023-09-30,1
KH007821,2023-07-01,2023-09-30,1
KH007822,2023-07-01,2023-09-30,0
KH007823,2023-07-01,2023-09-30,1
KH007824,2023-07-01,2023-09-30,1
KH007825,2023-07-01,2023-09-30,0
KH007826,2023-07-01,2023-09-30,0
KH007827,2023-07-01,2023-09-30,1
KH007828,2023-07-01,2023-09-30,1
KH007829,2023-07-01,2023-09-30,1
KH007830,2023-07-01,2023-09-30,0
KH007831,2023-07-01,2023-09-30,1
KH007832,2023-07-01,2023-09-30,0
KH007833,2023-07-01,2023-09-30,0
KH007834,2023-07-01,2023-09-30,1
KH007835,2023-07-01,2023-09-30,0
KH007836,2023-07-01,2023-09-30,1
KH007837,2023-07-01,2023-09-30,1
KH007838,2023-07-01,2023-09-30,1
KH007839,2023-07-01,2023-09-30,0
KH007840,2023-07-01,2023-09-30,0
KH007841,2023-07-01,2023-09-30,0
KH007842,2023-07-01,2023-09-30,1
KH007843,2023-07-01,2023-09-30,1
KH007844,2023-07-01,2023-09-30,0
KH007845,2023-07-01,2023-09-30,1
KH007846,2023-07-01,2023-09-30,0
KH007847,2023-07-01,2023-09-30,1
KH007848,2023-07-01,2023-09-30,1
KH007849,2023-07-01,2023-09-30,0
KH007850,2023-07-01,2023-09-30,1
KH007851,2023-07-01,2023-09-30,1
KH007852,2023-07-01,2023-09-30,1
KH007853,2023-07-01,2023-09-30,0
KH007854,2023-07-01,2023-09-30,1
KH007855,2023-07-01,2023-09-30,1
KH007856,2023-07-01,2023-09-30,0
KH007857,2023-07-01,2023-09-30,1
KH007858,2023-07-01,2023-09-30,1
KH007859,2023-07-01,2023-09-30,0
KH007860,2023-07-01,2023-09-30,1
KH007861,2023-07-01,2023-09-30,1
KH007862,2023-07-01,2023-09-30,0
KH007863,2023-07-01,2023-09-30,0
KH007864,2023-07-01,2023-09-30,1
KH007865,2023-07-01,2023-09-30,1
KH007866,2023-07-01,2023-09-30,1
KH007867,2023-07-01,2023-09-30,1
KH007868,2023-07-01,2023-09-30,0
KH007869,2023-07-01,2023-09-30,1
KH007870,2023-07-01,2023-09-30,1
KH007871,2023-07-01,2023-09-30,1
KH007872,2023-07-01,2023-09-30,1
KH007873,2023-07-01,2023-09-30,1
KH007874,2023-07-01,2023-09-30,0
KH007875,2023-07-01,2023-09-30,1
KH007876,2023-07-01,2023-09-30,1
KH007877,2023-07-01,2023-09-30,1
KH007878,2023-07-01,2023-09-30,0
KH007879,2023-07-01,2023-09-30,1
KH007880,2023-07-01,2023-09-30,1
KH007881,2023-07-01,2023-09-30,0
KH007882,2023-07-01,2023-09-30,0
KH007883,2023-07-01,2023-09-30,1
KH007884,2023-07-01,2023-09-30,1
KH007885,2023-07-01,2023-09-30,1
KH007886,2023-07-01,2023-09-30,1
KH007887,2023-07-01,2023-09-30,0
KH007888,2023-07-01,2023-09-30,0
KH007889,2023-07-01,2023-09-30,1
KH007890,2023-07-01,2023-09-30,0
KH007891,2023-07-01,2023-09-30,1
KH007892,2023-07-01,2023-09-30,1
KH007893,2023-07-01,2023-09-30,0
KH007894,2023-07-01,2023-09-30,0
KH007895,2023-07-01,2023-09-30,1
KH007896,2023-07-01,2023-09-30,1
KH007897,2023-07-01,2023-09-30,1
KH007898,2023-07-01,2023-09-30,1
KH007899,2023-07-01,2023-09-30,0
KH007900,2023-07-01,2023-09-30,1
KH007901,2023-07-01,2023-09-30,1
KH007902,2023-07-01,2023-09-30,0
KH007903,2023-07-01,2023-09-30,0
KH007904,2023-07-01,2023-09-30,0
KH007905,2023-07-01,2023-09-30,1
KH007906,2023-07-01,2023-09-30,1
KH007907,2023-07-01,2023-09-30,0
KH007908,2023-07-01,2023-09-30,1
KH007909,2023-07-01,2023-09-30,1
KH007910,2023-07-01,2023-09-30,0
KH007911,2023-07-01,2023-09-30,0
KH007912,2023-07-01,2023-09-30,0
KH007913,2023-07-01,2023-09-30,1
KH007914,2023-07-01,2023-09-30,1
KH007915,2023-07-01,2023-09-30,1
KH007916,2023-07-01,2023-09-30,1
KH007917,2023-07-01,2023-09-30,1
KH007918,2023-07-01,2023-09-30,0
KH007919,2023-07-01,2023-09-30,1
KH007920,2023-07-01,2023-09-30,1
KH007921,2023-07-01,2023-09-30,1
KH007922,2023-07-01,2023-09-30,1
KH007923,2023-07-01,2023-09-30,1
KH007924,2023-07-01,2023-09-30,1
KH007925,2023-07-01,2023-09-30,1
KH007926,2023-07-01,2023-09-30,1
KH007927,2023-07-01,2023-09-30,0
KH007928,2023-07-01,2023-09-30,1
KH007929,2023-07-01,2023-09-30,0
KH007930,2023-07-01,2023-09-30,1
KH007931,2023-07-01,2023-09-30,1
KH007932,2023-07-01,2023-09-30,0
KH007933,2023-07-01,2023-09-30,1
KH007934,2023-07-01,2023-09-30,1
KH007935,2023-07-01,2023-09-30,1
KH007936,2023-07-01,2023-09-30,0
KH007937,2023-07-01,2023-09-30,1
KH007938,2023-07-01,2023-09-30,1
KH007939,2023-07-01,2023-09-30,1
KH007940,2023-07-01,2023-09-30,1
KH007941,2023-07-01,2023-09-30,0
KH007942,2023-07-01,2023-09-30,1
KH007943,2023-07-01,2023-09-30,1
KH007944,2023-07-01,2023-09-30,1
KH007945,2023-07-01,2023-09-30,1
KH007946,2023-07-01,2023-09-30,1
KH007947,2023-07-01,2023-09-30,1
KH007948,2023-07-01,2023-09-30,1
KH007949,2023-07-01,2023-09-30,1
KH007950,2023-07-01,2023-09-30,1
KH007951,2023-07-01,2023-09-30,0
KH007952,2023-07-01,2023-09-30,0
KH007953,2023-07-01,2023-09-30,1
KH007954,2023-07-01,2023-09-30,1
KH007955,2023-07-01,2023-09-30,1
KH007956,2023-07-01,2023-09-30,1
KH007957,2023-07-01,2023-09-30,0
KH007958,2023-07-01,2023-09-30,1
KH007959,2023-07-01,2023-09-30,0
KH007960,2023-07-01,2023-09-30,0
KH007961,2023-07-01,2023-09-30,1
KH007962,2023-07-01,2023-09-30,1
KH007963,2023-07-01,2023-09-30,1
KH007964,2023-07-01,2023-09-30,1
KH007965,2023-07-01,2023-09-30,1
KH007966,2023-07-01,2023-09-30,1
KH007967,2023-07-01,2023-09-30,0
KH007968,2023-07-01,2023-09-30,0
KH007969,2023-07-01,2023-09-30,1
KH007970,2023-07-01,2023-09-30,1
KH007971,2023-07-01,2023-09-30,1
KH007972,2023-07-01,2023-09-30,1
KH007973,2023-07-01,2023-09-30,1
KH007974,2023-07-01,2023-09-30,1
KH007975,2023-07-01,2023-09-30,1
KH007976,2023-07-01,2023-09-30,1
KH007977,2023-07-01,2023-09-30,1
KH007978,2023-07-01,2023-09-30,1
KH007979,2023-07-01,2023-09-30,1
KH007980,2023-07-01,2023-09-30,1
KH007981,2023-07-01,2023-09-30,1
KH007982,2023-07-01,2023-09-30,1
KH007983,2023-07-01,2023-09-30,1
KH007984,2023-07-01,2023-09-30,1
KH007985,2023-07-01,2023-09-30,1
KH007986,2023-07-01,2023-09-30,1
KH007987,2023-07-01,2023-09-30,0
KH007988,2023-07-01,2023-09-30,1
KH007989,2023-07-01,2023-09-30,0
KH007990,2023-07-01,2023-09-30,1
KH007991,2023-07-01,2023-09-30,1
KH007992,2023-07-01,2023-09-30,1
KH007993,2023-07-01,2023-09-30,1
KH007994,2023-07-01,2023-09-30,0
KH007995,2023-07-01,2023-09-30,1
KH007996,2023-07-01,2023-09-30,1
KH007997,2023-07-01,2023-09-30,0
KH007998,2023-07-01,2023-09-30,0
KH007999,2023-07-01,2023-09-30,1
KH008000,2023-07-01,2023-09-30,1
KH008001,2023-07-01,2023-09-30,0
KH008002,2023-07-01,2023-09-30,0
KH008003,2023-07-01,2023-09-30,1
KH008004,2023-07-01,2023-09-30,1
KH008005,2023-07-01,2023-09-30,1
KH008006,2023-07-01,2023-09-30,0
KH008007,2023-07-01,2023-09-30,1
KH008008,2023-07-01,2023-09-30,1
KH008009,2023-07-01,2023-09-30,1
KH008010,2023-07-01,2023-09-30,1
KH008011,2023-07-01,2023-09-30,1
KH008012,2023-07-01,2023-09-30,1
KH008013,2023-07-01,2023-09-30,0
KH008014,2023-07-01,2023-09-30,1
KH008015,2023-07-01,2023-09-30,1
KH008016,2023-07-01,2023-09-30,0
KH008017,2023-07-01,2023-09-30,0
KH008018,2023-07-01,2023-09-30,1
KH008019,2023-07-01,2023-09-30,1
KH008020,2023-07-01,2023-09-30,1
KH008021,2023-07-01,2023-09-30,1
KH008022,2023-07-01,2023-09-30,1
KH008023,2023-07-01,2023-09-30,1
KH008024,2023-07-01,2023-09-30,0
KH008025,2023-07-01,2023-09-30,0
KH008026,2023-07-01,2023-09-30,1
KH008027,2023-07-01,2023-09-30,1
KH008028,2023-07-01,2023-09-30,1
KH008029,2023-07-01,2023-09-30,0
KH008030,2023-07-01,2023-09-30,1
KH008031,2023-07-01,2023-09-30,0
KH008032,2023-07-01,2023-09-30,1
KH008033,2023-07-01,2023-09-30,1
KH008034,2023-07-01,2023-09-30,0
KH008035,2023-07-01,2023-09-30,0
KH008036,2023-07-01,2023-09-30,1
KH008037,2023-07-01,2023-09-30,1
KH008038,2023-07-01,2023-09-30,1
KH008039,2023-07-01,2023-09-30,1
KH008040,2023-07-01,2023-09-30,1
KH008041,2023-07-01,2023-09-30,0
KH008042,2023-07-01,2023-09-30,0
KH008043,2023-07-01,2023-09-30,0
KH008044,2023-07-01,2023-09-30,1
KH008045,2023-07-01,2023-09-30,0
KH008046,2023-07-01,2023-09-30,0
KH008047,2023-07-01,2023-09-30,0
KH008048,2023-07-01,2023-09-30,0
KH008049,2023-07-01,2023-09-30,1
KH008050,2023-07-01,2023-09-30,1
KH008051,2023-07-01,2023-09-30,0
KH008052,2023-07-01,2023-09-30,1
KH008053,2023-07-01,2023-09-30,1
KH008054,2023-07-01,2023-09-30,1
KH008055,2023-07-01,2023-09-30,1
KH008056,2023-07-01,2023-09-30,1
KH008057,2023-07-01,2023-09-30,1
KH008058,2023-07-01,2023-09-30,0
KH008059,2023-07-01,2023-09-30,1
KH008060,2023-07-01,2023-09-30,1
KH008061,2023-07-01,2023-09-30,0
KH008062,2023-07-01,2023-09-30,1
KH008063,2023-07-01,2023-09-30,0
KH008064,2023-07-01,2023-09-30,1
KH008065,2023-07-01,2023-09-30,1
KH008066,2023-07-01,2023-09-30,1
KH008067,2023-07-01,2023-09-30,1
KH008068,2023-07-01,2023-09-30,1
KH008069,2023-07-01,2023-09-30,0
KH008070,2023-07-01,2023-09-30,1
KH008071,2023-07-01,2023-09-30,0
KH008072,2023-07-01,2023-09-30,1
KH008073,2023-07-01,2023-09-30,1
KH008074,2023-07-01,2023-09-30,1
KH008075,2023-07-01,2023-09-30,0
KH008076,2023-07-01,2023-09-30,1
KH008077,2023-07-01,2023-09-30,1
KH008078,2023-07-01,2023-09-30,1
KH008079,2023-07-01,2023-09-30,1
KH008080,2023-07-01,2023-09-30,1
KH008081,2023-07-01,2023-09-30,0
KH008082,2023-07-01,2023-09-30,0
KH008083,2023-07-01,2023-09-30,1
KH008084,2023-07-01,2023-09-30,1
KH008085,2023-07-01,2023-09-30,1
KH008086,2023-07-01,2023-09-30,1
KH008087,2023-07-01,2023-09-30,1
KH008088,2023-07-01,2023-09-30,0
KH008089,2023-07-01,2023-09-30,1
KH008090,2023-07-01,2023-09-30,1
KH008091,2023-07-01,2023-09-30,1
KH008092,2023-07-01,2023-09-30,1
KH008093,2023-07-01,2023-09-30,0
KH008094,2023-07-01,2023-09-30,1
KH008095,2023-07-01,2023-09-30,1
KH008096,2023-07-01,2023-09-30,1
KH008097,2023-07-01,2023-09-30,1
KH008098,2023-07-01,2023-09-30,0
KH008099,2023-07-01,2023-09-30,1
KH008100,2023-07-01,2023-09-30,0
KH008101,2023-07-01,2023-09-30,0
KH008102,2023-07-01,2023-09-30,1
KH008103,2023-07-01,2023-09-30,0
KH008104,2023-07-01,2023-09-30,1
KH008105,2023-07-01,2023-09-30,0
KH008106,2023-07-01,2023-09-30,0
KH008107,2023-07-01,2023-09-30,1
KH008108,2023-07-01,2023-09-30,1
KH008109,2023-07-01,2023-09-30,0
KH008110,2023-07-01,2023-09-30,1
KH008111,2023-07-01,2023-09-30,0
KH008112,2023-07-01,2023-09-30,1
KH008113,2023-07-01,2023-09-30,1
KH008114,2023-07-01,2023-09-30,1
KH008115,2023-07-01,2023-09-30,1
KH008116,2023-07-01,2023-09-30,0
KH008117,2023-07-01,2023-09-30,0
KH008118,2023-07-01,2023-09-30,1
KH008119,2023-07-01,2023-09-30,0
KH008120,2023-07-01,2023-09-30,1
KH008121,2023-07-01,2023-09-30,1
KH008122,2023-07-01,2023-09-30,0
KH008123,2023-07-01,2023-09-30,1
KH008124,2023-07-01,2023-09-30,1
KH008125,2023-07-01,2023-09-30,1
KH008126,2023-07-01,2023-09-30,1
KH008127,2023-07-01,2023-09-30,1
KH008128,2023-07-01,2023-09-30,1
KH008129,2023-07-01,2023-09-30,1
KH008130,2023-07-01,2023-09-30,0
KH008131,2023-07-01,2023-09-30,1
KH008132,2023-07-01,2023-09-30,1
KH008133,2023-07-01,2023-09-30,1
KH008134,2023-07-01,2023-09-30,1
KH008135,2023-07-01,2023-09-30,0
KH008136,2023-07-01,2023-09-30,0
KH008137,2023-07-01,2023-09-30,1
KH008138,2023-07-01,2023-09-30,0
KH008139,2023-07-01,2023-09-30,1
KH008140,2023-07-01,2023-09-30,1
KH008141,2023-07-01,2023-09-30,1
KH008142,2023-07-01,2023-09-30,1
KH008143,2023-07-01,2023-09-30,1
KH008144,2023-07-01,2023-09-30,1
KH008145,2023-07-01,2023-09-30,0
KH008146,2023-07-01,2023-09-30,1
KH008147,2023-07-01,2023-09-30,1
KH008148,2023-07-01,2023-09-30,1
KH008149,2023-07-01,2023-09-30,1
KH008150,2023-07-01,2023-09-30,1
KH008151,2023-07-01,2023-09-30,1
KH008152,2023-07-01,2023-09-30,1
KH008153,2023-07-01,2023-09-30,0
KH008154,2023-07-01,2023-09-30,1
KH008155,2023-07-01,2023-09-30,0
KH008156,2023-07-01,2023-09-30,0
KH008157,2023-07-01,2023-09-30,1
KH008158,2023-07-01,2023-09-30,1
KH008159,2023-07-01,2023-09-30,1
KH008160,2023-07-01,2023-09-30,1
KH008161,2023-07-01,2023-09-30,0
KH008162,2023-07-01,2023-09-30,0
KH008163,2023-07-01,2023-09-30,0
KH008164,2023-07-01,2023-09-30,0
KH008165,2023-07-01,2023-09-30,1
KH008166,2023-07-01,2023-09-30,1
KH008167,2023-07-01,2023-09-30,1
KH008168,2023-07-01,2023-09-30,1
KH008169,2023-07-01,2023-09-30,0
KH008170,2023-07-01,2023-09-30,1
KH008171,2023-07-01,2023-09-30,1
KH008172,2023-07-01,2023-09-30,0
KH008173,2023-07-01,2023-09-30,1
KH008174,2023-07-01,2023-09-30,1
KH008175,2023-07-01,2023-09-30,1
KH008176,2023-07-01,2023-09-30,1
KH008177,2023-07-01,2023-09-30,1
KH008178,2023-07-01,2023-09-30,1
KH008179,2023-07-01,2023-09-30,1
KH008180,2023-07-01,2023-09-30,0
KH008181,2023-07-01,2023-09-30,1
KH008182,2023-07-01,2023-09-30,1
KH008183,2023-07-01,2023-09-30,1
KH008184,2023-07-01,2023-09-30,0
KH008185,2023-07-01,2023-09-30,1
KH008186,2023-07-01,2023-09-30,1
KH008187,2023-07-01,2023-09-30,0
KH008188,2023-07-01,2023-09-30,1
KH008189,2023-07-01,2023-09-30,1
KH008190,2023-07-01,2023-09-30,1
KH008191,2023-07-01,2023-09-30,1
KH008192,2023-07-01,2023-09-30,0
KH008193,2023-07-01,2023-09-30,1
KH008194,2023-07-01,2023-09-30,1
KH008195,2023-07-01,2023-09-30,1
KH008196,2023-07-01,2023-09-30,1
KH008197,2023-07-01,2023-09-30,1
KH008198,2023-07-01,2023-09-30,0
KH008199,2023-07-01,2023-09-30,0
KH008200,2023-07-01,2023-09-30,0
KH008201,2023-07-01,2023-09-30,1
KH008202,2023-07-01,2023-09-30,0
KH008203,2023-07-01,2023-09-30,1
KH008204,2023-07-01,2023-09-30,1
KH008205,2023-07-01,2023-09-30,0
KH008206,2023-07-01,2023-09-30,1
KH008207,2023-07-01,2023-09-30,1
KH008208,2023-07-01,2023-09-30,0
KH008209,2023-07-01,2023-09-30,1
KH008210,2023-07-01,2023-09-30,0
KH008211,2023-07-01,2023-09-30,1
KH008212,2023-07-01,2023-09-30,1
KH008213,2023-07-01,2023-09-30,0
KH008214,2023-07-01,2023-09-30,0
KH008215,2023-07-01,2023-09-30,1
KH008216,2023-07-01,2023-09-30,1
KH008217,2023-07-01,2023-09-30,0
KH008218,2023-07-01,2023-09-30,1
KH008219,2023-07-01,2023-09-30,1
KH008220,2023-07-01,2023-09-30,1
KH008221,2023-07-01,2023-09-30,1
KH008222,2023-07-01,2023-09-30,1
KH008223,2023-07-01,2023-09-30,1
KH008224,2023-07-01,2023-09-30,1
KH008225,2023-07-01,2023-09-30,1
KH008226,2023-07-01,2023-09-30,1
KH008227,2023-07-01,2023-09-30,1
KH008228,2023-07-01,2023-09-30,1
KH008229,2023-07-01,2023-09-30,1
KH008230,2023-07-01,2023-09-30,1
KH008231,2023-07-01,2023-09-30,1
KH008232,2023-07-01,2023-09-30,0
KH008233,2023-07-01,2023-09-30,1
KH008234,2023-07-01,2023-09-30,1
KH008235,2023-07-01,2023-09-30,1
KH008236,2023-07-01,2023-09-30,1
KH008237,2023-07-01,2023-09-30,1
KH008238,2023-07-01,2023-09-30,1
KH008239,2023-07-01,2023-09-30,1
KH008240,2023-07-01,2023-09-30,0
KH008241,2023-07-01,2023-09-30,1
KH008242,2023-07-01,2023-09-30,1
KH008243,2023-07-01,2023-09-30,1
KH008244,2023-07-01,2023-09-30,0
KH008245,2023-07-01,2023-09-30,1
KH008246,2023-07-01,2023-09-30,1
KH008247,2023-07-01,2023-09-30,0
KH008248,2023-07-01,2023-09-30,1
KH008249,2023-07-01,2023-09-30,1
KH008250,2023-07-01,2023-09-30,1
KH008251,2023-07-01,2023-09-30,1
KH008252,2023-07-01,2023-09-30,0
KH008253,2023-07-01,2023-09-30,1
KH008254,2023-07-01,2023-09-30,0
KH008255,2023-07-01,2023-09-30,1
KH008256,2023-07-01,2023-09-30,1
KH008257,2023-07-01,2023-09-30,1
KH008258,2023-07-01,2023-09-30,1
KH008259,2023-07-01,2023-09-30,1
KH008260,2023-07-01,2023-09-30,1
KH008261,2023-07-01,2023-09-30,1
KH008262,2023-07-01,2023-09-30,1
KH008263,2023-07-01,2023-09-30,0
KH008264,2023-07-01,2023-09-30,0
KH008265,2023-07-01,2023-09-30,0
KH008266,2023-07-01,2023-09-30,0
KH008267,2023-07-01,2023-09-30,1
KH008268,2023-07-01,2023-09-30,0
KH008269,2023-07-01,2023-09-30,1
KH008270,2023-07-01,2023-09-30,0
KH008271,2023-07-01,2023-09-30,1
KH008272,2023-07-01,2023-09-30,0
KH008273,2023-07-01,2023-09-30,0
KH008274,2023-07-01,2023-09-30,0
KH008275,2023-07-01,2023-09-30,1
KH008276,2023-07-01,2023-09-30,1
KH008277,2023-07-01,2023-09-30,1
KH008278,2023-07-01,2023-09-30,0
KH008279,2023-07-01,2023-09-30,1
KH008280,2023-07-01,2023-09-30,0
KH008281,2023-07-01,2023-09-30,1
KH008282,2023-07-01,2023-09-30,1
KH008283,2023-07-01,2023-09-30,1
KH008284,2023-07-01,2023-09-30,1
KH008285,2023-07-01,2023-09-30,0
KH008286,2023-07-01,2023-09-30,1
KH008287,2023-07-01,2023-09-30,0
KH008288,2023-07-01,2023-09-30,1
KH008289,2023-07-01,2023-09-30,0
KH008290,2023-07-01,2023-09-30,1
KH008291,2023-07-01,2023-09-30,1
KH008292,2023-07-01,2023-09-30,1
KH008293,2023-07-01,2023-09-30,1
KH008294,2023-07-01,2023-09-30,1
KH008295,2023-07-01,2023-09-30,0
KH008296,2023-07-01,2023-09-30,1
KH008297,2023-07-01,2023-09-30,1
KH008298,2023-07-01,2023-09-30,0
KH008299,2023-07-01,2023-09-30,1
KH008300,2023-07-01,2023-09-30,1
KH008301,2023-07-01,2023-09-30,1
KH008302,2023-07-01,2023-09-30,1
KH008303,2023-07-01,2023-09-30,1
KH008304,2023-07-01,2023-09-30,1
KH008305,2023-07-01,2023-09-30,1
KH008306,2023-07-01,2023-09-30,0
KH008307,2023-07-01,2023-09-30,1
KH008308,2023-07-01,2023-09-30,1
KH008309,2023-07-01,2023-09-30,0
KH008310,2023-07-01,2023-09-30,1
KH008311,2023-07-01,2023-09-30,1
KH008312,2023-07-01,2023-09-30,1
