customer_id,arm,propensity_score,predicted_label,contacted,contact_date,label_window_start,label_window_end,converted,conversion_date
KH024246,C,0.616,1,0,,2025-07-01,2025-09-30,1,2025-07-26
KH023537,C,0.656,1,0,,2025-07-01,2025-09-30,1,2025-08-17
KH020520,C,0.3812,1,0,,2025-07-01,2025-09-30,1,2025-09-04
KH020410,C,0.1181,0,0,,2025-07-01,2025-09-30,1,2025-09-25
KH021779,C,0.9861,1,0,,2025-07-01,2025-09-30,1,2025-07-23
KH022989,C,0.0639,0,0,,2025-07-01,2025-09-30,1,2025-08-17
KH021516,C,0.5516,1,0,,2025-07-01,2025-09-30,1,2025-09-22
KH022272,C,0.9773,1,0,,2025-07-01,2025-09-30,0,
KH023973,C,0.647,1,0,,2025-07-01,2025-09-30,0,
KH022755,C,0.6692,1,0,,2025-07-01,2025-09-30,1,2025-08-09
KH022617,C,0.459,1,0,,2025-07-01,2025-09-30,0,
KH020802,C,0.1886,0,0,,2025-07-01,2025-09-30,0,
KH023848,C,0.9445,1,0,,2025-07-01,2025-09-30,1,2025-08-03
KH024791,C,0.4439,1,0,,2025-07-01,2025-09-30,0,
KH024922,C,0.9385,1,0,,2025-07-01,2025-09-30,1,2025-09-15
KH023057,C,0.7753,1,0,,2025-07-01,2025-09-30,0,
KH024347,C,0.4531,1,0,,2025-07-01,2025-09-30,1,2025-07-12
KH020431,C,0.9255,1,0,,2025-07-01,2025-09-30,0,
KH024239,C,0.9234,1,0,,2025-07-01,2025-09-30,1,2025-08-20
KH024090,C,0.0576,0,0,,2025-07-01,2025-09-30,1,2025-08-17
KH020179,C,0.1407,0,0,,2025-07-01,2025-09-30,1,2025-09-22
KH021957,C,0.6235,1,0,,2025-07-01,2025-09-30,0,
KH020501,C,0.9785,1,0,,2025-07-01,2025-09-30,1,2025-08-17
KH022945,C,0.5548,1,0,,2025-07-01,2025-09-30,1,2025-09-07
KH021567,C,0.5322,1,0,,2025-07-01,2025-09-30,1,2025-09-02
KH020902,C,0.7591,1,0,,2025-07-01,2025-09-30,0,
KH021745,C,0.1642,0,0,,2025-07-01,2025-09-30,0,
KH021845,C,0.9947,1,0,,2025-07-01,2025-09-30,0,
KH020851,C,0.5026,1,0,,2025-07-01,2025-09-30,1,2025-07-03
KH024264,C,0.9917,1,0,,2025-07-01,2025-09-30,1,2025-07-17
KH020886,C,0.7558,1,0,,2025-07-01,2025-09-30,1,2025-09-10
KH022292,C,0.9784,1,0,,2025-07-01,2025-09-30,1,2025-07-11
KH024673,C,0.9554,1,0,,2025-07-01,2025-09-30,1,2025-09-26
KH023970,C,0.4913,1,0,,2025-07-01,2025-09-30,0,
KH023011,C,0.4544,1,0,,2025-07-01,2025-09-30,1,2025-07-14
KH021022,C,0.5807,1,0,,2025-07-01,2025-09-30,1,2025-08-07
KH021608,C,0.5365,1,0,,2025-07-01,2025-09-30,1,2025-08-03
KH020460,C,0.1218,0,0,,2025-07-01,2025-09-30,1,2025-07-17
KH024081,C,0.9394,1,0,,2025-07-01,2025-09-30,1,2025-08-31
KH020044,C,0.9629,1,0,,2025-07-01,2025-09-30,0,
KH024620,C,0.6415,1,0,,2025-07-01,2025-09-30,1,2025-07-04
KH020121,C,0.446,1,0,,2025-07-01,2025-09-30,1,2025-09-23
KH020416,C,0.7813,1,0,,2025-07-01,2025-09-30,1,2025-07-04
KH020532,C,0.5918,1,0,,2025-07-01,2025-09-30,1,2025-07-19
KH020119,C,0.8698,1,0,,2025-07-01,2025-09-30,0,
KH020310,C,0.987,1,0,,2025-07-01,2025-09-30,0,
KH022118,C,0.8206,1,0,,2025-07-01,2025-09-30,1,2025-07-08
KH020092,C,0.9814,1,0,,2025-07-01,2025-09-30,1,2025-07-11
KH021079,C,0.4499,1,0,,2025-07-01,2025-09-30,1,2025-07-12
KH021863,C,0.8988,1,0,,2025-07-01,2025-09-30,1,2025-07-08
KH021618,C,0.4133,1,0,,2025-07-01,2025-09-30,1,2025-08-22
KH024061,C,0.4356,1,0,,2025-07-01,2025-09-30,0,
KH022911,C,0.5533,1,0,,2025-07-01,2025-09-30,0,
KH023807,C,0.5516,1,0,,2025-07-01,2025-09-30,1,2025-08-05
KH023262,C,0.4863,1,0,,2025-07-01,2025-09-30,1,2025-09-14
KH023945,C,0.5954,1,0,,2025-07-01,2025-09-30,1,2025-08-23
KH023949,C,0.4466,1,0,,2025-07-01,2025-09-30,0,
KH024683,C,0.9886,1,0,,2025-07-01,2025-09-30,0,
KH024237,C,0.1457,0,0,,2025-07-01,2025-09-30,1,2025-08-08
KH023895,C,0.4274,1,0,,2025-07-01,2025-09-30,0,
KH024761,C,0.4818,1,0,,2025-07-01,2025-09-30,1,2025-07-09
KH022725,C,0.1116,0,0,,2025-07-01,2025-09-30,1,2025-08-07
KH021054,C,0.6988,1,0,,2025-07-01,2025-09-30,0,
KH023914,C,0.5277,1,0,,2025-07-01,2025-09-30,0,
KH023594,C,0.6626,1,0,,2025-07-01,2025-09-30,1,2025-09-12
KH023077,C,0.8509,1,0,,2025-07-01,2025-09-30,0,
KH024963,C,0.7107,1,0,,2025-07-01,2025-09-30,1,2025-07-17
KH022394,C,0.6244,1,0,,2025-07-01,2025-09-30,1,2025-08-07
KH021194,C,0.9217,1,0,,2025-07-01,2025-09-30,1,2025-07-10
KH024170,C,0.9271,1,0,,2025-07-01,2025-09-30,1,2025-07-21
KH023045,C,0.9382,1,0,,2025-07-01,2025-09-30,1,2025-09-23
KH021849,C,0.9421,1,0,,2025-07-01,2025-09-30,1,2025-08-08
KH020874,C,0.7238,1,0,,2025-07-01,2025-09-30,1,2025-08-28
KH024312,C,0.1426,0,0,,2025-07-01,2025-09-30,0,
KH020692,C,0.2343,0,0,,2025-07-01,2025-09-30,0,
KH023666,C,0.6238,1,0,,2025-07-01,2025-09-30,1,2025-09-14
KH024112,C,0.9921,1,0,,2025-07-01,2025-09-30,1,2025-07-27
KH020918,C,0.5266,1,0,,2025-07-01,2025-09-30,1,2025-08-21
KH021290,C,0.4352,1,0,,2025-07-01,2025-09-30,1,2025-07-26
KH024306,C,0.9101,1,0,,2025-07-01,2025-09-30,1,2025-07-23
KH024261,C,0.4958,1,0,,2025-07-01,2025-09-30,1,2025-08-21
KH022971,C,0.1502,0,0,,2025-07-01,2025-09-30,1,2025-09-25
KH023610,C,0.5636,1,0,,2025-07-01,2025-09-30,1,2025-09-02
KH022226,C,0.8727,1,0,,2025-07-01,2025-09-30,1,2025-08-02
KH024258,C,0.7466,1,0,,2025-07-01,2025-09-30,0,
KH021338,C,0.4111,1,0,,2025-07-01,2025-09-30,1,2025-08-02
KH024864,C,0.4491,1,0,,2025-07-01,2025-09-30,1,2025-09-22
KH020989,C,0.3521,1,0,,2025-07-01,2025-09-30,1,2025-07-18
KH020006,C,0.7548,1,0,,2025-07-01,2025-09-30,1,2025-09-26
KH022446,C,0.1613,0,0,,2025-07-01,2025-09-30,1,2025-07-30
KH022061,C,0.2238,0,0,,2025-07-01,2025-09-30,1,2025-07-10
KH020358,C,0.9818,1,0,,2025-07-01,2025-09-30,1,2025-08-18
KH022080,C,0.7263,1,0,,2025-07-01,2025-09-30,0,
KH021493,C,0.444,1,0,,2025-07-01,2025-09-30,0,
KH024316,C,0.1007,0,0,,2025-07-01,2025-09-30,0,
KH021359,C,0.5927,1,0,,2025-07-01,2025-09-30,1,2025-08-09
KH022783,C,0.7976,1,0,,2025-07-01,2025-09-30,1,2025-08-11
KH022280,C,0.434,1,0,,2025-07-01,2025-09-30,1,2025-07-19
KH021992,C,0.6145,1,0,,2025-07-01,2025-09-30,1,2025-08-23
KH022709,C,0.1422,0,0,,2025-07-01,2025-09-30,1,2025-07-12
KH024496,C,0.0429,0,0,,2025-07-01,2025-09-30,0,
KH021377,C,0.8972,1,0,,2025-07-01,2025-09-30,1,2025-07-08
KH024406,C,0.305,1,0,,2025-07-01,2025-09-30,1,2025-07-05
KH021996,C,0.5811,1,0,,2025-07-01,2025-09-30,1,2025-08-23
KH021709,C,0.5704,1,0,,2025-07-01,2025-09-30,1,2025-07-29
KH024028,C,0.9924,1,0,,2025-07-01,2025-09-30,1,2025-08-27
KH021450,C,0.9931,1,0,,2025-07-01,2025-09-30,1,2025-09-14
KH024457,C,0.7529,1,0,,2025-07-01,2025-09-30,0,
KH022702,C,0.6921,1,0,,2025-07-01,2025-09-30,0,
KH023703,C,0.9632,1,0,,2025-07-01,2025-09-30,1,2025-09-24
KH022366,C,0.5872,1,0,,2025-07-01,2025-09-30,1,2025-07-07
KH020578,C,0.7512,1,0,,2025-07-01,2025-09-30,0,
KH022361,C,0.9365,1,0,,2025-07-01,2025-09-30,1,2025-07-16
KH020754,C,0.9815,1,0,,2025-07-01,2025-09-30,1,2025-08-29
KH020755,C,0.2824,1,0,,2025-07-01,2025-09-30,0,
KH021395,C,0.4776,1,0,,2025-07-01,2025-09-30,1,2025-07-13
KH021550,C,0.1402,0,0,,2025-07-01,2025-09-30,1,2025-09-12
KH021582,C,0.117,0,0,,2025-07-01,2025-09-30,0,
KH022184,C,0.0517,0,0,,2025-07-01,2025-09-30,1,2025-08-19
KH020996,C,0.1463,0,0,,2025-07-01,2025-09-30,0,
KH020669,C,0.9911,1,0,,2025-07-01,2025-09-30,1,2025-07-07
KH024660,C,0.701,1,0,,2025-07-01,2025-09-30,0,
KH022424,C,0.4986,1,0,,2025-07-01,2025-09-30,1,2025-07-15
KH022154,C,0.4172,1,0,,2025-07-01,2025-09-30,1,2025-09-23
KH020144,C,0.7632,1,0,,2025-07-01,2025-09-30,1,2025-07-04
KH021928,C,0.9933,1,0,,2025-07-01,2025-09-30,1,2025-07-26
KH022289,C,0.8704,1,0,,2025-07-01,2025-09-30,0,
KH022179,C,0.5583,1,0,,2025-07-01,2025-09-30,0,
KH020602,C,0.9884,1,0,,2025-07-01,2025-09-30,1,2025-09-29
KH022720,C,0.9842,1,0,,2025-07-01,2025-09-30,0,
KH020959,C,0.4149,1,0,,2025-07-01,2025-09-30,1,2025-07-16
KH024405,C,0.9873,1,0,,2025-07-01,2025-09-30,1,2025-09-06
KH022470,C,0.7451,1,0,,2025-07-01,2025-09-30,0,
KH023867,C,0.9905,1,0,,2025-07-01,2025-09-30,0,
KH021367,C,0.9913,1,0,,2025-07-01,2025-09-30,1,2025-08-13
KH024785,C,0.4948,1,0,,2025-07-01,2025-09-30,1,2025-07-09
KH020719,C,0.489,1,0,,2025-07-01,2025-09-30,1,2025-08-23
KH024057,C,0.8275,1,0,,2025-07-01,2025-09-30,1,2025-07-28
KH020592,C,0.3395,1,0,,2025-07-01,2025-09-30,0,
KH020873,C,0.1264,0,0,,2025-07-01,2025-09-30,1,2025-09-15
KH020025,C,0.3596,1,0,,2025-07-01,2025-09-30,1,2025-08-27
KH023189,C,0.3225,1,0,,2025-07-01,2025-09-30,1,2025-08-11
KH022332,C,0.4827,1,0,,2025-07-01,2025-09-30,1,2025-08-22
KH020517,C,0.9253,1,0,,2025-07-01,2025-09-30,1,2025-08-25
KH020206,C,0.419,1,0,,2025-07-01,2025-09-30,1,2025-08-20
KH022588,C,0.7434,1,0,,2025-07-01,2025-09-30,1,2025-07-15
KH021191,C,0.9641,1,0,,2025-07-01,2025-09-30,0,
KH020834,C,0.986,1,0,,2025-07-01,2025-09-30,1,2025-09-21
KH021141,C,0.8329,1,0,,2025-07-01,2025-09-30,1,2025-07-10
KH021342,C,0.9058,1,0,,2025-07-01,2025-09-30,1,2025-07-04
KH020814,C,0.9767,1,0,,2025-07-01,2025-09-30,0,
KH024062,D,0.9802,1,1,2025-07-08,2025-07-01,2025-09-30,1,2025-09-25
KH020312,D,0.9828,1,1,2025-07-12,2025-07-01,2025-09-30,1,2025-09-05
KH020711,D,0.4895,1,1,2025-07-09,2025-07-01,2025-09-30,0,
KH022022,D,0.5262,1,1,2025-07-02,2025-07-01,2025-09-30,0,
KH020958,D,0.9766,1,1,2025-07-14,2025-07-01,2025-09-30,1,2025-09-16
KH024147,D,0.2288,0,1,2025-07-04,2025-07-01,2025-09-30,1,2025-08-14
KH023046,D,0.4353,1,1,2025-07-02,2025-07-01,2025-09-30,0,
KH021701,D,0.9096,1,1,2025-07-10,2025-07-01,2025-09-30,0,
KH021795,D,0.9629,1,1,2025-07-04,2025-07-01,2025-09-30,1,2025-07-01
KH024453,D,0.9807,1,1,2025-07-07,2025-07-01,2025-09-30,1,2025-07-17
KH022274,D,0.5252,1,1,2025-07-11,2025-07-01,2025-09-30,1,2025-08-04
KH020904,D,0.8815,1,1,2025-07-14,2025-07-01,2025-09-30,0,
KH020018,D,0.1221,0,1,2025-07-07,2025-07-01,2025-09-30,1,2025-08-31
KH022810,D,0.5349,1,1,2025-07-06,2025-07-01,2025-09-30,0,
KH024070,D,0.6923,1,1,2025-07-04,2025-07-01,2025-09-30,1,2025-09-11
KH023405,D,0.1798,0,1,2025-07-04,2025-07-01,2025-09-30,1,2025-07-02
KH022851,D,0.8672,1,1,2025-07-01,2025-07-01,2025-09-30,1,2025-07-31
KH024558,D,0.9771,1,1,2025-07-15,2025-07-01,2025-09-30,0,
KH021199,D,0.9381,1,1,2025-07-03,2025-07-01,2025-09-30,1,2025-08-24
KH024318,D,0.9899,1,1,2025-07-08,2025-07-01,2025-09-30,1,2025-09-28
KH020993,D,0.5714,1,1,2025-07-09,2025-07-01,2025-09-30,0,
KH020180,D,0.0904,0,1,2025-07-15,2025-07-01,2025-09-30,1,2025-09-18
KH022412,D,0.2558,1,1,2025-07-14,2025-07-01,2025-09-30,1,2025-08-05
KH021485,D,0.6251,1,1,2025-07-03,2025-07-01,2025-09-30,1,2025-09-24
KH021389,D,0.9734,1,1,2025-07-02,2025-07-01,2025-09-30,0,
KH022677,D,0.9763,1,1,2025-07-07,2025-07-01,2025-09-30,1,2025-09-14
KH020090,D,0.8775,1,1,2025-07-07,2025-07-01,2025-09-30,1,2025-09-06
KH021238,D,0.4735,1,1,2025-07-15,2025-07-01,2025-09-30,0,
KH021710,D,0.5676,1,1,2025-07-10,2025-07-01,2025-09-30,0,
KH023950,D,0.5219,1,1,2025-07-05,2025-07-01,2025-09-30,1,2025-07-23
KH023674,D,0.6079,1,1,2025-07-12,2025-07-01,2025-09-30,1,2025-07-21
KH022573,D,0.9194,1,1,2025-07-15,2025-07-01,2025-09-30,1,2025-08-06
KH021521,D,0.9197,1,1,2025-07-13,2025-07-01,2025-09-30,1,2025-08-14
KH020548,D,0.9778,1,1,2025-07-02,2025-07-01,2025-09-30,1,2025-08-05
KH020298,D,0.9692,1,1,2025-07-04,2025-07-01,2025-09-30,1,2025-07-19
KH021157,D,0.4534,1,1,2025-07-13,2025-07-01,2025-09-30,1,2025-08-13
KH023199,D,0.9641,1,1,2025-07-05,2025-07-01,2025-09-30,1,2025-08-03
KH024821,D,0.5455,1,1,2025-07-02,2025-07-01,2025-09-30,1,2025-07-10
KH023992,D,0.8315,1,1,2025-07-10,2025-07-01,2025-09-30,1,2025-09-07
KH021893,D,0.801,1,1,2025-07-10,2025-07-01,2025-09-30,1,2025-09-29
KH021469,D,0.7431,1,1,2025-07-12,2025-07-01,2025-09-30,1,2025-07-21
KH024300,D,0.9747,1,1,2025-07-08,2025-07-01,2025-09-30,1,2025-09-16
KH020813,D,0.8294,1,1,2025-07-05,2025-07-01,2025-09-30,0,
KH020525,D,0.7578,1,1,2025-07-01,2025-07-01,2025-09-30,1,2025-09-07
KH020670,D,0.9459,1,1,2025-07-10,2025-07-01,2025-09-30,1,2025-08-21
KH020233,D,0.8764,1,1,2025-07-13,2025-07-01,2025-09-30,0,
KH024295,D,0.452,1,1,2025-07-11,2025-07-01,2025-09-30,1,2025-08-19
KH023530,D,0.8237,1,1,2025-07-01,2025-07-01,2025-09-30,1,2025-08-31
KH022028,D,0.9322,1,1,2025-07-13,2025-07-01,2025-09-30,0,
KH023060,D,0.9441,1,1,2025-07-04,2025-07-01,2025-09-30,1,2025-07-10
KH022076,D,0.7833,1,1,2025-07-15,2025-07-01,2025-09-30,0,
KH022607,D,0.9783,1,1,2025-07-01,2025-07-01,2025-09-30,0,
KH021813,D,0.9939,1,1,2025-07-11,2025-07-01,2025-09-30,1,2025-09-18
KH021862,D,0.2488,1,1,2025-07-08,2025-07-01,2025-09-30,0,
KH024404,D,0.5164,1,1,2025-07-04,2025-07-01,2025-09-30,1,2025-08-23
KH022049,D,0.9869,1,1,2025-07-09,2025-07-01,2025-09-30,0,
KH021538,D,0.9205,1,1,2025-07-08,2025-07-01,2025-09-30,1,2025-08-16
KH024697,D,0.8847,1,1,2025-07-06,2025-07-01,2025-09-30,0,
KH024946,D,0.6008,1,1,2025-07-03,2025-07-01,2025-09-30,1,2025-09-03
KH020949,D,0.9873,1,1,2025-07-13,2025-07-01,2025-09-30,1,2025-07-21
KH020826,D,0.6847,1,1,2025-07-03,2025-07-01,2025-09-30,1,2025-09-05
KH022097,D,0.4464,1,1,2025-07-09,2025-07-01,2025-09-30,1,2025-08-24
KH023680,D,0.8404,1,1,2025-07-04,2025-07-01,2025-09-30,1,2025-09-23
KH021242,D,0.1372,0,1,2025-07-08,2025-07-01,2025-09-30,0,
KH021684,D,0.4474,1,1,2025-07-07,2025-07-01,2025-09-30,1,2025-09-15
KH021370,D,0.4216,1,1,2025-07-01,2025-07-01,2025-09-30,0,
KH021109,D,0.9826,1,1,2025-07-01,2025-07-01,2025-09-30,1,2025-07-19
KH024124,D,0.3232,1,1,2025-07-03,2025-07-01,2025-09-30,1,2025-09-01
KH023174,D,0.3728,1,1,2025-07-10,2025-07-01,2025-09-30,0,
KH020443,D,0.5406,1,1,2025-07-04,2025-07-01,2025-09-30,0,
KH024861,D,0.9911,1,1,2025-07-11,2025-07-01,2025-09-30,1,2025-09-01
KH020212,D,0.6335,1,1,2025-07-14,2025-07-01,2025-09-30,1,2025-07-17
KH020071,D,0.4046,1,1,2025-07-05,2025-07-01,2025-09-30,0,
KH024082,D,0.1239,0,1,2025-07-05,2025-07-01,2025-09-30,0,
KH024974,D,0.9903,1,1,2025-07-07,2025-07-01,2025-09-30,1,2025-08-05
KH021574,D,0.3676,1,1,2025-07-08,2025-07-01,2025-09-30,1,2025-07-25
KH022744,D,0.5067,1,1,2025-07-05,2025-07-01,2025-09-30,1,2025-09-06
KH022450,D,0.519,1,1,2025-07-08,2025-07-01,2025-09-30,1,2025-09-06
KH021766,D,0.9682,1,1,2025-07-03,2025-07-01,2025-09-30,1,2025-09-07
KH022320,D,0.4165,1,1,2025-07-02,2025-07-01,2025-09-30,1,2025-09-21
KH024822,D,0.9567,1,1,2025-07-12,2025-07-01,2025-09-30,1,2025-07-30
KH022757,D,0.839,1,1,2025-07-08,2025-07-01,2025-09-30,0,
KH020190,D,0.3312,1,1,2025-07-07,2025-07-01,2025-09-30,1,2025-09-17
KH021533,D,0.0862,0,1,2025-07-12,2025-07-01,2025-09-30,1,2025-07-28
KH020830,D,0.9824,1,1,2025-07-08,2025-07-01,2025-09-30,1,2025-08-04
KH023881,D,0.5703,1,1,2025-07-06,2025-07-01,2025-09-30,0,
KH023002,D,0.9893,1,1,2025-07-13,2025-07-01,2025-09-30,0,
KH021165,D,0.8699,1,1,2025-07-01,2025-07-01,2025-09-30,1,2025-07-01
KH021936,D,0.9683,1,1,2025-07-10,2025-07-01,2025-09-30,1,2025-08-28
KH021168,D,0.1921,0,1,2025-07-14,2025-07-01,2025-09-30,1,2025-09-24
KH024192,D,0.9111,1,1,2025-07-02,2025-07-01,2025-09-30,0,
KH023641,D,0.9921,1,1,2025-07-11,2025-07-01,2025-09-30,1,2025-08-08
KH022618,D,0.5246,1,1,2025-07-01,2025-07-01,2025-09-30,1,2025-08-13
KH024916,D,0.7621,1,1,2025-07-08,2025-07-01,2025-09-30,1,2025-08-03
KH024510,D,0.9927,1,1,2025-07-07,2025-07-01,2025-09-30,1,2025-08-07
KH020451,D,0.4233,1,1,2025-07-11,2025-07-01,2025-09-30,1,2025-09-11
KH023652,D,0.9808,1,1,2025-07-14,2025-07-01,2025-09-30,1,2025-08-20
KH023242,D,0.4283,1,1,2025-07-03,2025-07-01,2025-09-30,1,2025-07-14
KH020536,D,0.4008,1,1,2025-07-12,2025-07-01,2025-09-30,1,2025-08-08
KH023813,D,0.8295,1,1,2025-07-04,2025-07-01,2025-09-30,1,2025-07-28
KH021742,D,0.5859,1,1,2025-07-12,2025-07-01,2025-09-30,1,2025-09-16
KH021433,D,0.4908,1,1,2025-07-06,2025-07-01,2025-09-30,1,2025-08-17
KH020953,D,0.8843,1,1,2025-07-04,2025-07-01,2025-09-30,1,2025-08-24
KH020426,D,0.9807,1,1,2025-07-04,2025-07-01,2025-09-30,0,
KH022461,D,0.9729,1,1,2025-07-09,2025-07-01,2025-09-30,1,2025-08-26
KH020733,D,0.9885,1,1,2025-07-15,2025-07-01,2025-09-30,1,2025-07-05
KH021209,D,0.9876,1,1,2025-07-12,2025-07-01,2025-09-30,1,2025-07-12
KH020247,D,0.9695,1,1,2025-07-07,2025-07-01,2025-09-30,1,2025-09-12
KH020675,D,0.8489,1,1,2025-07-15,2025-07-01,2025-09-30,1,2025-07-17
KH023427,D,0.9035,1,1,2025-07-04,2025-07-01,2025-09-30,1,2025-08-10
KH022098,D,0.9829,1,1,2025-07-15,2025-07-01,2025-09-30,0,
KH022246,D,0.9335,1,1,2025-07-11,2025-07-01,2025-09-30,1,2025-08-03
KH022848,D,0.9174,1,1,2025-07-06,2025-07-01,2025-09-30,1,2025-08-14
KH022760,D,0.2263,0,1,2025-07-10,2025-07-01,2025-09-30,1,2025-08-03
KH022127,D,0.9836,1,1,2025-07-12,2025-07-01,2025-09-30,1,2025-09-08
KH022953,D,0.9858,1,1,2025-07-02,2025-07-01,2025-09-30,1,2025-08-01
KH024755,D,0.5315,1,1,2025-07-03,2025-07-01,2025-09-30,0,
KH023407,D,0.9761,1,1,2025-07-06,2025-07-01,2025-09-30,0,
KH024326,D,0.9447,1,1,2025-07-03,2025-07-01,2025-09-30,1,2025-08-17
KH020114,D,0.9813,1,1,2025-07-01,2025-07-01,2025-09-30,1,2025-09-04
KH024518,D,0.9823,1,1,2025-07-04,2025-07-01,2025-09-30,1,2025-09-26
KH023426,D,0.9733,1,1,2025-07-01,2025-07-01,2025-09-30,1,2025-09-21
KH020148,D,0.8334,1,1,2025-07-05,2025-07-01,2025-09-30,1,2025-07-09
KH024705,D,0.8397,1,1,2025-07-11,2025-07-01,2025-09-30,1,2025-07-21
KH022875,D,0.4109,1,1,2025-07-08,2025-07-01,2025-09-30,0,
KH020111,D,0.8278,1,1,2025-07-08,2025-07-01,2025-09-30,0,
KH023380,D,0.5049,1,1,2025-07-03,2025-07-01,2025-09-30,1,2025-08-09
KH020789,D,0.3458,1,1,2025-07-06,2025-07-01,2025-09-30,1,2025-08-25
KH023771,D,0.0349,0,1,2025-07-12,2025-07-01,2025-09-30,1,2025-09-15
KH022492,D,0.579,1,1,2025-07-04,2025-07-01,2025-09-30,0,
KH024449,D,0.6321,1,1,2025-07-13,2025-07-01,2025-09-30,1,2025-07-17
KH021042,D,0.5894,1,1,2025-07-04,2025-07-01,2025-09-30,1,2025-09-19
KH022594,D,0.9599,1,1,2025-07-09,2025-07-01,2025-09-30,0,
KH023399,D,0.9804,1,1,2025-07-13,2025-07-01,2025-09-30,1,2025-08-21
KH021423,D,0.975,1,1,2025-07-12,2025-07-01,2025-09-30,1,2025-09-28
KH024720,D,0.9832,1,1,2025-07-06,2025-07-01,2025-09-30,1,2025-08-24
KH021623,D,0.4067,1,1,2025-07-03,2025-07-01,2025-09-30,1,2025-08-27
KH020085,D,0.5738,1,1,2025-07-12,2025-07-01,2025-09-30,1,2025-09-22
KH024109,D,0.4033,1,1,2025-07-07,2025-07-01,2025-09-30,0,
KH023612,D,0.4095,1,1,2025-07-09,2025-07-01,2025-09-30,1,2025-07-12
KH020070,D,0.7143,1,1,2025-07-13,2025-07-01,2025-09-30,0,
KH023138,D,0.4766,1,1,2025-07-01,2025-07-01,2025-09-30,1,2025-09-18
KH020840,D,0.1462,0,1,2025-07-13,2025-07-01,2025-09-30,1,2025-07-05
KH020051,D,0.0819,0,1,2025-07-10,2025-07-01,2025-09-30,1,2025-09-09
KH024352,D,0.5558,1,1,2025-07-05,2025-07-01,2025-09-30,1,2025-08-03
KH023862,D,0.9874,1,1,2025-07-03,2025-07-01,2025-09-30,1,2025-09-13
KH024685,D,0.8958,1,1,2025-07-13,2025-07-01,2025-09-30,1,2025-09-04
KH024874,D,0.8815,1,1,2025-07-06,2025-07-01,2025-09-30,1,2025-08-01
KH024050,D,0.6148,1,1,2025-07-04,2025-07-01,2025-09-30,1,2025-08-19
KH023840,D,0.9899,1,1,2025-07-09,2025-07-01,2025-09-30,1,2025-08-08
KH024730,D,0.1136,0,1,2025-07-01,2025-07-01,2025-09-30,1,2025-09-08
KH020666,D,0.3771,1,1,2025-07-13,2025-07-01,2025-09-30,1,2025-09-08
KH021989,D,0.416,1,1,2025-07-06,2025-07-01,2025-09-30,0,
KH021035,D,0.2577,1,1,2025-07-06,2025-07-01,2025-09-30,1,2025-09-17
KH022627,D,0.993,1,1,2025-07-12,2025-07-01,2025-09-30,1,2025-09-10
KH023414,D,0.0496,0,1,2025-07-05,2025-07-01,2025-09-30,0,
KH022579,D,0.3429,1,1,2025-07-01,2025-07-01,2025-09-30,1,2025-07-05
KH021220,D,0.9789,1,1,2025-07-07,2025-07-01,2025-09-30,0,
KH024401,D,0.2207,0,1,2025-07-06,2025-07-01,2025-09-30,1,2025-09-02
KH021919,D,0.4671,1,1,2025-07-10,2025-07-01,2025-09-30,1,2025-08-17
KH024190,D,0.2141,0,1,2025-07-12,2025-07-01,2025-09-30,0,
KH023325,D,0.9843,1,1,2025-07-01,2025-07-01,2025-09-30,1,2025-08-04
KH022908,D,0.7946,1,1,2025-07-02,2025-07-01,2025-09-30,0,
KH023492,D,0.9784,1,1,2025-07-14,2025-07-01,2025-09-30,1,2025-09-18
KH022555,D,0.4364,1,1,2025-07-11,2025-07-01,2025-09-30,0,
KH021930,D,0.5901,1,1,2025-07-12,2025-07-01,2025-09-30,0,
KH023309,D,0.9049,1,1,2025-07-13,2025-07-01,2025-09-30,0,
KH022922,D,0.9396,1,1,2025-07-13,2025-07-01,2025-09-30,1,2025-08-27
KH023099,D,0.3639,1,1,2025-07-13,2025-07-01,2025-09-30,1,2025-07-07
KH022961,D,0.5218,1,1,2025-07-10,2025-07-01,2025-09-30,0,
KH024736,D,0.7362,1,1,2025-07-11,2025-07-01,2025-09-30,1,2025-09-25
KH022396,D,0.9776,1,1,2025-07-12,2025-07-01,2025-09-30,1,2025-07-15
KH021282,D,0.8714,1,1,2025-07-10,2025-07-01,2025-09-30,1,2025-07-19
KH020385,D,0.9876,1,1,2025-07-09,2025-07-01,2025-09-30,0,
KH020096,D,0.9891,1,1,2025-07-06,2025-07-01,2025-09-30,1,2025-08-20
KH024073,D,0.9265,1,1,2025-07-07,2025-07-01,2025-09-30,0,
KH023456,D,0.9749,1,1,2025-07-03,2025-07-01,2025-09-30,0,
KH023134,D,0.9519,1,1,2025-07-13,2025-07-01,2025-09-30,0,
KH023369,D,0.7312,1,1,2025-07-01,2025-07-01,2025-09-30,0,
KH022994,D,0.6923,1,1,2025-07-11,2025-07-01,2025-09-30,1,2025-07-21
KH023181,D,0.0713,0,1,2025-07-07,2025-07-01,2025-09-30,0,
KH020405,D,0.4721,1,1,2025-07-14,2025-07-01,2025-09-30,1,2025-08-05
KH020134,D,0.5615,1,1,2025-07-11,2025-07-01,2025-09-30,1,2025-09-03
KH020077,D,0.7013,1,1,2025-07-15,2025-07-01,2025-09-30,1,2025-07-31
KH023664,D,0.148,0,1,2025-07-12,2025-07-01,2025-09-30,0,
